Region,YearMonth,T2M,PRECTOTCORR,WS2M,RH2M
Singida,2003-09-01,22.140333333333334,1.08,4.58,50.62166666666667
Singida,2003-10-01,22.70741935483871,45.33,4.325161290322581,52.465161290322584
Singida,2003-11-01,23.782666666666668,25.98,4.025666666666667,52.03733333333333
Singida,2003-12-01,23.183870967741935,116.94,2.510967741935484,60.54548387096774
Singida,2004-01-01,22.138387096774192,124.72,2.1470967741935483,70.85645161290323
Singida,2004-02-01,20.98758620689655,183.23,1.9558620689655173,76.5855172413793
Singida,2004-03-01,21.226129032258065,109.21000000000001,2.302258064516129,76.04838709677419
Singida,2004-04-01,20.565,95.68,2.8266666666666667,76.99366666666667
Singida,2004-05-01,20.324193548387097,4.25,2.9906451612903227,63.92580645161291
Singida,2004-06-01,18.551333333333332,2.38,3.8346666666666667,61.077999999999996
Singida,2004-07-01,18.142903225806453,0.5,3.5735483870967744,55.90806451612904
Singida,2004-08-01,19.80483870967742,0.69,4.056451612903226,51.73096774193549
Singida,2004-09-01,21.919,20.38,4.013,52.13466666666667
Singida,2004-10-01,23.113225806451613,6.49,4.897096774193549,50.35903225806451
Singida,2004-11-01,23.297666666666665,98.39,4.071666666666667,58.28033333333334
Singida,2004-12-01,20.87,259.61,2.176774193548387,76.72935483870968
Singida,2005-01-01,21.022903225806452,205.63,1.8596774193548387,74.9358064516129
Singida,2005-02-01,21.80392857142857,46.14,2.1667857142857145,67.96464285714286
Singida,2005-03-01,21.135483870967743,138.96,2.0651612903225804,75.17999999999999
Singida,2005-04-01,20.578333333333333,120.15,2.8243333333333336,78.59166666666667
Singida,2005-05-01,20.278387096774193,33.81,3.172258064516129,70.95903225806451
Singida,2005-06-01,19.400333333333332,1.1500000000000001,3.380333333333333,64.17766666666667
Singida,2005-07-01,18.234193548387097,0.26,3.7158064516129032,59.619354838709675
Singida,2005-08-01,19.848709677419354,5.1,3.92,55.20322580645161
Singida,2005-09-01,21.507333333333335,1.69,4.261333333333334,51.39666666666667
Singida,2005-10-01,22.503225806451614,11.43,4.4154838709677415,50.45967741935484
Singida,2005-11-01,23.595333333333333,29.97,4.023333333333333,54.35133333333333
Singida,2005-12-01,24.046774193548387,28.55,3.423548387096774,50.89354838709678
Singida,2006-01-01,23.34967741935484,97.78,2.8080645161290323,58.50483870967742
Singida,2006-02-01,22.969642857142855,114.99,2.222142857142857,63.3275
Singida,2006-03-01,20.171612903225807,235.55,2.0441935483870965,81.54774193548387
Singida,2006-04-01,19.618,152.49,2.822,82.91133333333333
Singida,2006-05-01,20.249354838709678,36.37,3.150645161290323,73.09483870967742
Singida,2006-06-01,18.750666666666667,5.61,3.671,65.87166666666667
Singida,2006-07-01,18.34903225806452,1.52,3.781935483870968,63.68677419354839
Singida,2006-08-01,19.976129032258065,1.8399999999999999,3.841290322580645,57.61387096774193
Singida,2006-09-01,21.341333333333335,4.79,4.814333333333334,54.715333333333334
Singida,2006-10-01,22.819032258064517,13.53,4.89741935483871,52.83838709677419
Singida,2006-11-01,22.204666666666665,189.5,3.3753333333333333,66.95333333333333
Singida,2006-12-01,20.100322580645162,205.22,1.7396774193548388,82.45258064516129
Singida,2007-01-01,20.682258064516127,219.68,1.2790322580645161,80.59322580645161
Singida,2007-02-01,19.80035714285714,159.79,1.657142857142857,81.23928571428571
Singida,2007-03-01,19.950967741935486,143.49,2.0151612903225806,81.86967741935484
Singida,2007-04-01,20.307666666666666,55.59,2.658333333333333,79.08333333333333
Singida,2007-05-01,20.138709677419353,30.75,3.4829032258064516,73.45806451612903
Singida,2007-06-01,18.094333333333335,10.09,3.0043333333333333,68.16033333333333
Singida,2007-07-01,18.513870967741934,2.1799999999999997,3.46,64.14193548387097
Singida,2007-08-01,19.85516129032258,5.03,3.8819354838709677,59.88193548387097
Singida,2007-09-01,21.700666666666667,1.03,4.152,52.26566666666667
Singida,2007-10-01,22.95483870967742,4.13,4.4799999999999995,50.99161290322581
Singida,2007-11-01,23.391000000000002,31.35,3.9010000000000002,54.26
Singida,2007-12-01,21.433870967741935,137.74,2.169032258064516,69.1641935483871
Singida,2008-01-01,21.618387096774192,110.72999999999999,2.143870967741935,68.66709677419354
Singida,2008-02-01,20.395172413793105,89.95,1.659310344827586,75.07344827586208
Singida,2008-03-01,20.293548387096774,243.33,1.943225806451613,79.97516129032257
Singida,2008-04-01,19.391000000000002,112.67999999999999,3.271,81.43933333333332
Singida,2008-05-01,19.830645161290324,10.02,3.4645161290322584,69.42451612903226
Singida,2008-06-01,18.073,2.8,3.3826666666666667,64.48433333333334
Singida,2008-07-01,18.142258064516128,1.22,3.50258064516129,61.5858064516129
Singida,2008-08-01,20.01225806451613,1.4100000000000001,3.902258064516129,57.97483870967742
Singida,2008-09-01,22.096999999999998,1.31,3.9316666666666666,49.029
Singida,2008-10-01,23.853870967741937,11.209999999999999,4.099354838709678,48.57709677419354
Singida,2008-11-01,23.257333333333335,68.44,3.1506666666666665,59.629
Singida,2008-12-01,22.498387096774195,90.24,2.414193548387097,64.16548387096773
Singida,2009-01-01,22.353225806451615,181.87,1.9625806451612902,66.41516129032257
Singida,2009-02-01,20.12642857142857,183.92,2.1185714285714288,79.63821428571428
Singida,2009-03-01,20.93322580645161,129.7,2.113548387096774,76.25064516129032
Singida,2009-04-01,19.82,138.37,2.8876666666666666,81.55166666666668
Singida,2009-05-01,20.08483870967742,18.85,3.1874193548387098,70.42322580645161
Singida,2009-06-01,19.696666666666665,5.36,3.5073333333333334,64.43533333333333
Singida,2009-07-01,18.210645161290323,2.9099999999999997,3.9577419354838708,59.38322580645161
Singida,2009-08-01,20.0258064516129,0.3,4.134193548387096,56.157419354838716
Singida,2009-09-01,22.215,0.49000000000000005,4.182333333333333,49.45666666666667
Singida,2009-10-01,23.188064516129035,6.9799999999999995,4.8512903225806445,51.498064516129034
Singida,2009-11-01,22.063333333333333,108.34,2.9643333333333337,63.38633333333333
Singida,2009-12-01,22.15806451612903,271.84999999999997,2.544516129032258,67.89548387096774
Singida,2010-01-01,20.750645161290322,139.63,1.7683870967741935,76.93161290322581
Singida,2010-02-01,20.969285714285714,110.37,1.9507142857142856,77.78214285714286
Singida,2010-03-01,21.04774193548387,123.25,2.166129032258065,78.5525806451613
Singida,2010-04-01,21.81,48.97,3.3156666666666665,71.11766666666666
Singida,2010-05-01,20.427419354838708,59.29,3.3732258064516127,72.01612903225806
Singida,2010-06-01,19.486666666666668,1.08,3.5013333333333336,63.485
Singida,2010-07-01,18.565806451612904,0.44,3.611290322580645,59.80096774193548
Singida,2010-08-01,19.42290322580645,0.67,3.946451612903226,54.36451612903225
Singida,2010-09-01,21.570333333333334,1.35,4.303333333333333,49.449666666666666
Singida,2010-10-01,23.460967741935484,2.01,3.9525806451612904,45.013548387096776
Singida,2010-11-01,23.110333333333337,35.66,3.859,55.906333333333336
Singida,2010-12-01,21.581290322580646,143.43,2.3138709677419356,68.34516129032258
Singida,2011-01-01,21.822580645161292,77.7,1.929032258064516,66.04193548387097
Singida,2011-02-01,21.903214285714284,96.48,2.0107142857142857,66.03214285714286
Singida,2011-03-01,20.747096774193547,236.17,1.8383870967741935,76.42677419354838
Singida,2011-04-01,20.663,56.99,2.9339999999999997,75.31233333333333
Singida,2011-05-01,20.99774193548387,14.65,3.3883870967741934,66.06064516129032
Singida,2011-06-01,19.747666666666667,2.87,3.0373333333333337,61.702
Singida,2011-07-01,18.877741935483872,0.36,3.2841935483870968,55.33064516129032
Singida,2011-08-01,20.19645161290323,1.25,3.8487096774193548,53.59903225806451
Singida,2011-09-01,21.971,6.79,4.267666666666667,52.51866666666667
Singida,2011-10-01,23.40064516129032,13.43,4.196774193548387,51.21225806451613
Singida,2011-11-01,22.586666666666666,91.8,2.9803333333333333,61.843666666666664
Singida,2011-12-01,20.739354838709676,358.6,1.785483870967742,78.34129032258065
Singida,2012-01-01,20.26032258064516,213.76,1.4125806451612903,78.37193548387097
Singida,2012-02-01,20.431724137931035,142.36,1.9886206896551726,78.10758620689654
Singida,2012-03-01,19.846129032258066,94.47999999999999,1.8796774193548387,82.12290322580645
Singida,2012-04-01,19.368333333333332,138.13,2.5253333333333337,84.42333333333333
Singida,2012-05-01,18.68290322580645,76.62,3.117096774193548,80.28096774193548
Singida,2012-06-01,18.142,3.91,3.097,71.44800000000001
